,FFR_2,FFR_3
6085,1.002385,0.982079
6086,1.0025,0.981214
6087,1.002602,0.980449
6088,1.002702,0.979696
6089,1.002799,0.978963
6090,1.002111,0.984132
6091,1.002174,0.983663
6092,1.002252,0.983077
6093,1.002371,0.982179
6094,1.002498,0.981231
6095,1.002584,0.980584
6096,1.002663,0.979988
6097,1.002782,0.979096
6098,1.002948,0.977848
6099,1.003153,0.976308
6100,1.003343,0.974877
6101,1.003492,0.973757
6102,1.003618,0.972812
6103,1.003742,0.971878
6104,1.003865,0.970956
6105,1.002774,0.979154
6106,1.002858,0.978519
6107,1.002955,0.977797
6108,1.0031,0.976702
6109,1.003264,0.975474
6110,1.003382,0.974581
6111,1.003488,0.973791
6112,1.00365,0.972574
6113,1.003883,0.970822
6114,1.004169,0.968673
6115,1.004423,0.966763
6116,1.00461,0.965359
6117,1.00476,0.964229
6118,1.004908,0.963117
6119,1.005055,0.962011
6120,1.003497,0.973719
6121,1.003607,0.972894
6122,1.003722,0.972033
6123,1.003896,0.970722
6124,1.004103,0.969166
6125,1.004262,0.967973
6126,1.004396,0.966967
6127,1.004606,0.96539
6128,1.004915,0.963067
6129,1.005291,0.960238
6130,1.005616,0.957796
6131,1.005846,0.956065
6132,1.006024,0.954728
6133,1.006197,0.953429
6134,1.006369,0.952138
6135,1.004273,0.967888
6136,1.004414,0.966828
6137,1.004549,0.965816
6138,1.004756,0.964259
6139,1.005014,0.962324
6140,1.00522,0.960775
6141,1.005386,0.959526
6142,1.005647,0.957561
6143,1.006039,0.954617
6144,1.006512,0.951063
6145,1.006913,0.948052
6146,1.007193,0.945949
6147,1.007403,0.944364
6148,1.007604,0.942856
6149,1.007802,0.94137
6150,1.005092,0.961736
6151,1.005273,0.960371
6152,1.005432,0.959182
6153,1.005677,0.957336
6154,1.005992,0.954968
6155,1.006253,0.953011
6156,1.006455,0.951488
6157,1.006772,0.949112
6158,1.007251,0.945512
6159,1.007823,0.941214
6160,1.008302,0.937614
6161,1.008637,0.935096
6162,1.008887,0.933215
6163,1.00912,0.931464
6164,1.009347,0.929762
6165,1.005943,0.95534
6166,1.006176,0.953585
6167,1.006364,0.952174
6168,1.006656,0.94998
6169,1.007037,0.947119
6170,1.007357,0.944712
6171,1.007601,0.94288
6172,1.007975,0.940068
6173,1.008544,0.935795
6174,1.009214,0.930759
6175,1.009771,0.92657
6176,1.010166,0.9236
6177,1.010463,0.921369
6178,1.010734,0.919332
6179,1.010993,0.917385
6180,1.006816,0.948778
6181,1.007114,0.946536
6182,1.00734,0.944843
6183,1.007689,0.942222
6184,1.008143,0.938805
6185,1.008528,0.93591
6186,1.008818,0.933733
6187,1.009253,0.930463
6188,1.009912,0.925512
6189,1.010676,0.919769
6190,1.01131,0.915006
6191,1.011769,0.911555
6192,1.01212,0.908922
6193,1.012436,0.906548
6194,1.012732,0.904321
6195,1.007702,0.942118
6196,1.008078,0.939294
6197,1.008351,0.937242
6198,1.008769,0.934105
6199,1.009306,0.930068
6200,1.009762,0.926641
6201,1.010102,0.924084
6202,1.010601,0.920335
6203,1.011349,0.914716
6204,1.012201,0.908314
6205,1.012907,0.903006
6206,1.013433,0.899051
6207,1.013844,0.895964
6208,1.014211,0.893203
6209,1.01455,0.890656
6210,1.008595,0.935408
6211,1.009059,0.931922
6212,1.009392,0.92942
6213,1.009889,0.925685
6214,1.010517,0.920964
6215,1.011052,0.916948
6216,1.011448,0.913973
6217,1.012013,0.909727
6218,1.012846,0.903461
6219,1.013778,0.896461
6220,1.014552,0.890643
6221,1.015147,0.886169
6222,1.015625,0.882582
6223,1.01605,0.879384
6224,1.016437,0.876479
6225,1.00949,0.928681
6226,1.010051,0.924466
6227,1.010457,0.921418
6228,1.011043,0.917015
6229,1.01177,0.911547
6230,1.012391,0.906881
6231,1.012848,0.903446
6232,1.013482,0.898688
6233,1.014397,0.891805
6234,1.0154,0.884273
6235,1.016237,0.877982
6236,1.016902,0.872981
6237,1.017452,0.868852
6238,1.017941,0.865174
6239,1.018381,0.86187
6240,1.010386,0.92195
6241,1.011051,0.916953
6242,1.011542,0.913263
6243,1.012225,0.908133
6244,1.013059,0.901864
6245,1.013773,0.896494
6246,1.014298,0.892553
6247,1.015001,0.887268
6248,1.015995,0.879803
6249,1.017059,0.871804
6250,1.017954,0.865075
6251,1.018691,0.859542
6252,1.019316,0.854839
6253,1.019875,0.85064
6254,1.020372,0.846905
6255,1.011283,0.91521
6256,1.012057,0.909395
6257,1.012644,0.904978
6258,1.013431,0.899067
6259,1.014378,0.891953
6260,1.015191,0.88584
6261,1.015789,0.881345
6262,1.016565,0.87552
6263,1.017631,0.867505
6264,1.01875,0.859098
6265,1.019699,0.851962
6266,1.020506,0.845898
6267,1.021212,0.840594
6268,1.021844,0.835843
6269,1.022403,0.831646
6270,1.012183,0.908448
6271,1.013069,0.901786
6272,1.013763,0.896574
6273,1.01466,0.889831
6274,1.015723,0.881843
6275,1.016639,0.874963
6276,1.017316,0.869873
6277,1.018165,0.863491
6278,1.019301,0.854956
6279,1.020468,0.846188
6280,1.021468,0.838671
6281,1.022345,0.832078
6282,1.023133,0.826156
6283,1.023842,0.820828
6284,1.024465,0.816147
6285,1.013088,0.901643
6286,1.01409,0.894115
6287,1.014897,0.888053
6288,1.015911,0.880429
6289,1.017092,0.871553
6290,1.018111,0.863901
6291,1.018871,0.858183
6292,1.019797,0.851225
6293,1.020999,0.842192
6294,1.02221,0.833097
6295,1.023258,0.825217
6296,1.024205,0.818103
6297,1.025077,0.811552
6298,1.025865,0.805631
6299,1.026555,0.800445
6300,1.001489,0.988734
6301,1.001527,0.988445
6302,1.001585,0.988003
6303,1.001678,0.987301
6304,1.00177,0.986604
6305,1.001829,0.986161
6306,1.001884,0.985743
6307,1.001963,0.98514
6308,1.002071,0.984325
6309,1.002205,0.983312
6310,1.002338,0.982307
6311,1.002451,0.981451
6312,1.002551,0.980693
6313,1.00265,0.979947
6314,1.002746,0.979219
6315,1.002071,0.984322
6316,1.002133,0.98386
6317,1.002209,0.983283
6318,1.002326,0.982396
6319,1.002449,0.981461
6320,1.002534,0.980824
6321,1.002611,0.980237
6322,1.002728,0.979355
6323,1.002891,0.978121
6324,1.003092,0.976596
6325,1.003279,0.975179
6326,1.003426,0.974071
6327,1.003549,0.973135
6328,1.003672,0.972208
6329,1.003793,0.971294
6330,1.002723,0.979394
6331,1.002805,0.978768
6332,1.002899,0.978056
6333,1.003042,0.976975
6334,1.003202,0.975762
6335,1.003319,0.974882
6336,1.003421,0.974104
6337,1.00358,0.972901
6338,1.00381,0.971166
6339,1.004091,0.969038
6340,1.004341,0.967146
6341,1.004524,0.965756
6342,1.004672,0.964637
6343,1.004818,0.963533
6344,1.004963,0.962435
6345,1.003434,0.974011
6346,1.003541,0.973197
6347,1.003653,0.972349
6348,1.003825,0.971054
6349,1.004028,0.969516
6350,1.004183,0.968339
6351,1.004314,0.967347
6352,1.00452,0.965788
6353,1.004824,0.963487
6354,1.005195,0.960684
6355,1.005514,0.958265
6356,1.005741,0.956551
6357,1.005916,0.955225
6358,1.006086,0.953936
6359,1.006256,0.952653
6360,1.004197,0.968236
6361,1.004335,0.967189
6362,1.004467,0.966191
6363,1.00467,0.964653
6364,1.004923,0.96274
6365,1.005125,0.96121
6366,1.005288,0.959978
6367,1.005545,0.958034
6368,1.00593,0.955117
6369,1.006395,0.951595
6370,1.00679,0.948611
6371,1.007065,0.946527
6372,1.007273,0.944955
6373,1.00747,0.943459
6374,1.007666,0.941981
6375,1.005002,0.962142
6376,1.00518,0.960794
6377,1.005335,0.959619
6378,1.005576,0.957796
6379,1.005886,0.955453
6380,1.006141,0.953519
6381,1.00634,0.952016
6382,1.006651,0.949663
6383,1.007122,0.946096
6384,1.007685,0.941835
6385,1.008157,0.938265
6386,1.008486,0.935769
6387,1.008733,0.933903
6388,1.008963,0.932165
6389,1.009186,0.930473
6390,1.005839,0.955806
6391,1.006068,0.954071
6392,1.006253,0.952677
6393,1.006539,0.950507
6394,1.006913,0.947676
6395,1.007228,0.945296
6396,1.007467,0.943486
6397,1.007835,0.9407
6398,1.008395,0.936464
6399,1.009054,0.93147
6400,1.009603,0.927315
6401,1.009992,0.92437
6402,1.010285,0.922157
6403,1.010552,0.920132
6404,1.010808,0.918197
6405,1.006698,0.949304
6406,1.006991,0.947086
6407,1.007212,0.945413
6408,1.007555,0.942819
6409,1.008002,0.939436
6410,1.00838,0.936572
6411,1.008665,0.934419
6412,1.009093,0.931179
6413,1.009742,0.926269
6414,1.010494,0.920571
6415,1.011119,0.915846
6416,1.011571,0.912423
6417,1.011916,0.909809
6418,1.012228,0.907449
6419,1.012521,0.905235
6420,1.00757,0.942703
6421,1.007939,0.93991
6422,1.008208,0.93788
6423,1.008618,0.934775
6424,1.009146,0.930777
6425,1.009594,0.927384
6426,1.009929,0.924853
6427,1.01042,0.921137
6428,1.011156,0.915562
6429,1.011996,0.909208
6430,1.012692,0.90394
6431,1.01321,0.900016
6432,1.013615,0.89695
6433,1.013978,0.894206
6434,1.014313,0.891673
6435,1.008449,0.936054
6436,1.008905,0.932604
6437,1.009232,0.930127
6438,1.009721,0.926428
6439,1.010339,0.921751
6440,1.010864,0.917773
6441,1.011253,0.914826
6442,1.01181,0.910616
6443,1.012631,0.904397
6444,1.01355,0.897447
6445,1.014313,0.89167
6446,1.0149,0.88723
6447,1.01537,0.883667
6448,1.01579,0.880488
6449,1.016172,0.877598
6450,1.00933,0.929385
6451,1.009881,0.925213
6452,1.01028,0.922194
6453,1.010856,0.917832
6454,1.011572,0.912413
6455,1.012183,0.907789
6456,1.012633,0.904385
6457,1.013257,0.899664
6458,1.01416,0.892831
6459,1.015148,0.88535
6460,1.015974,0.879101
6461,1.01663,0.874135
6462,1.017172,0.870034
6463,1.017655,0.866376
6464,1.018089,0.86309
6465,1.010212,0.922711
6466,1.010865,0.917765
6467,1.011348,0.914109
6468,1.01202,0.909025
6469,1.012841,0.902811
6470,1.013545,0.897486
6471,1.014061,0.893578
6472,1.014754,0.888333
6473,1.015734,0.880918
6474,1.016784,0.872971
6475,1.017667,0.866285
6476,1.018393,0.860789
6477,1.019011,0.856115
6478,1.019562,0.851939
6479,1.020053,0.848223
6480,1.011095,0.916029
6481,1.011855,0.91027
6482,1.012434,0.905894
6483,1.013208,0.900035
6484,1.01414,0.89298
6485,1.014941,0.886916
6486,1.01553,0.882456
6487,1.016295,0.876672
6488,1.017347,0.868709
6489,1.018451,0.860353
6490,1.019388,0.853261
6491,1.020184,0.847235
6492,1.02088,0.841963
6493,1.021505,0.837236
6494,1.022057,0.833061
6495,1.011981,0.909324
6496,1.012852,0.902725
6497,1.013535,0.897559
6498,1.014418,0.890874
6499,1.015465,0.88295
6500,1.016367,0.876123
6501,1.017035,0.871069
6502,1.017872,0.86473
6503,1.018993,0.856247
6504,1.020145,0.847529
6505,1.021132,0.840056
6506,1.021998,0.833504
6507,1.022776,0.827615
6508,1.023477,0.822313
6509,1.024092,0.817655
6510,1.012872,0.902574
6511,1.013857,0.895118
6512,1.014652,0.889107
6513,1.01565,0.881547
6514,1.016814,0.872741
6515,1.017818,0.865143
6516,1.018568,0.859465
6517,1.019482,0.852551
6518,1.020668,0.843569
6519,1.021863,0.834524
6520,1.022899,0.826688
6521,1.023833,0.819615
6522,1.024694,0.813099
6523,1.025473,0.807206
6524,1.026155,0.802045
6525,1.001456,0.988852
6526,1.001493,0.988572
6527,1.00155,0.988137
6528,1.00164,0.987443
6529,1.00173,0.986756
6530,1.001787,0.986319
6531,1.001841,0.985908
6532,1.001918,0.985312
6533,1.002024,0.984506
6534,1.002155,0.983503
6535,1.002285,0.982507
6536,1.002396,0.981659
6537,1.002494,0.980909
6538,1.00259,0.980169
6539,1.002685,0.979446
6540,1.002026,0.984487
6541,1.002086,0.984032
6542,1.00216,0.983463
6543,1.002274,0.982587
6544,1.002395,0.981663
6545,1.002477,0.981035
6546,1.002553,0.980457
6547,1.002666,0.979586
6548,1.002826,0.978364
6549,1.003023,0.976853
6550,1.003207,0.975449
6551,1.00335,0.974352
6552,1.003471,0.973424
6553,1.003591,0.972505
6554,1.00371,0.971597
6555,1.002664,0.979605
6556,1.002745,0.978988
6557,1.002836,0.978286
6558,1.002976,0.977218
6559,1.003132,0.976018
6560,1.003246,0.975151
6561,1.003346,0.974384
6562,1.003501,0.973194
6563,1.003726,0.971476
6564,1.004001,0.969366
6565,1.004246,0.967492
6566,1.004426,0.966114
6567,1.004571,0.965005
6568,1.004714,0.963909
6569,1.004856,0.962819
6570,1.003361,0.974272
6571,1.003465,0.973469
6572,1.003575,0.972631
6573,1.003742,0.971352
6574,1.003941,0.969831
6575,1.004092,0.968669
6576,1.00422,0.96769
6577,1.004422,0.966147
6578,1.004719,0.963867
6579,1.005082,0.961089
6580,1.005396,0.958691
6581,1.005618,0.956992
6582,1.005789,0.955677
6583,1.005957,0.954397
6584,1.006123,0.953122
6585,1.004108,0.968549
6586,1.004243,0.967515
6587,1.004372,0.966529
6588,1.00457,0.965009
6589,1.004818,0.963116
6590,1.005015,0.961605
6591,1.005174,0.960388
6592,1.005425,0.958463
6593,1.005803,0.955572
6594,1.006259,0.952079
6595,1.006646,0.94912
6596,1.006916,0.947054
6597,1.007119,0.945495
6598,1.007313,0.944008
6599,1.007505,0.94254
6600,1.004897,0.962509
6601,1.005071,0.961176
6602,1.005223,0.960015
6603,1.005458,0.958212
6604,1.005761,0.955893
6605,1.006011,0.953981
6606,1.006205,0.952495
6607,1.006509,0.950165
6608,1.006971,0.946628
6609,1.007523,0.942401
6610,1.007986,0.93886
6611,1.008309,0.936385
6612,1.008551,0.934533
6613,1.008777,0.932805
6614,1.008996,0.931123
6615,1.005717,0.956228
6616,1.005942,0.954512
6617,1.006122,0.953133
6618,1.006402,0.950987
6619,1.006768,0.948183
6620,1.007076,0.945828
6621,1.007309,0.944038
6622,1.00767,0.941279
6623,1.008219,0.937076
6624,1.008866,0.932121
6625,1.009405,0.927998
6626,1.009786,0.925076
6627,1.010073,0.922879
6628,1.010336,0.920867
6629,1.010587,0.918942
6630,1.006559,0.949782
6631,1.006846,0.947588
6632,1.007062,0.945932
6633,1.007398,0.943364
6634,1.007835,0.940013
6635,1.008206,0.937178
6636,1.008484,0.935047
6637,1.008903,0.931835
6638,1.00954,0.926963
6639,1.010279,0.921307
6640,1.010891,0.916617
6641,1.011335,0.913219
6642,1.011674,0.910624
6643,1.01198,0.908278
6644,1.012268,0.906076
6645,1.007414,0.943237
6646,1.007775,0.940473
6647,1.008038,0.938462
6648,1.00844,0.935387
6649,1.008957,0.931425
6650,1.009396,0.928065
6651,1.009723,0.925558
6652,1.010205,0.921873
6653,1.010927,0.916339
6654,1.011752,0.910029
6655,1.012435,0.904798
6656,1.012944,0.900902
6657,1.013341,0.897858
6658,1.013698,0.895128
6659,1.014027,0.892609
6660,1.008275,0.936643
6661,1.008722,0.933228
6662,1.009042,0.930774
6663,1.009521,0.927109
6664,1.010126,0.922473
6665,1.010641,0.91853
6666,1.011023,0.91561
6667,1.011568,0.911433
6668,1.012375,0.905258
6669,1.013277,0.898354
6670,1.014026,0.892616
6671,1.014602,0.888206
6672,1.015065,0.884666
6673,1.015477,0.881504
6674,1.015853,0.878629
6675,1.009139,0.930029
6676,1.009679,0.925898
6677,1.01007,0.922906
6678,1.010634,0.918582
6679,1.011336,0.913209
6680,1.011935,0.908624
6681,1.012376,0.905249
6682,1.012988,0.900564
6683,1.013875,0.893776
6684,1.014846,0.886342
6685,1.015657,0.880133
6686,1.016301,0.875199
6687,1.016833,0.871123
6688,1.017309,0.867484
6689,1.017736,0.864215
6690,1.010004,0.923409
6691,1.010644,0.91851
6692,1.011117,0.914887
6693,1.011776,0.909846
6694,1.012581,0.903682
6695,1.013271,0.898399
6696,1.013777,0.894522
6697,1.014457,0.889314
6698,1.01542,0.881946
6699,1.016452,0.874046
6700,1.01732,0.867401
6701,1.018033,0.861939
6702,1.01864,0.857293
6703,1.019183,0.853138
6704,1.019665,0.849441
6705,1.01087,0.91678
6706,1.011615,0.911075
6707,1.012182,0.906736
6708,1.012941,0.900925
6709,1.013855,0.893927
6710,1.014641,0.887908
6711,1.015219,0.883481
6712,1.01597,0.877736
6713,1.017004,0.86982
6714,1.018089,0.86151
6715,1.01901,0.854459
6716,1.019792,0.848469
6717,1.020477,0.843227
6718,1.021091,0.838523
6719,1.021634,0.834369
6720,1.011739,0.910128
6721,1.012593,0.90359
6722,1.013262,0.898466
6723,1.014128,0.891835
6724,1.015155,0.883972
6725,1.016041,0.877193
6726,1.016696,0.872175
6727,1.017519,0.865876
6728,1.018621,0.857441
6729,1.019753,0.848768
6730,1.020724,0.841336
6731,1.021575,0.83482
6732,1.02234,0.828963
6733,1.023029,0.823687
6734,1.023635,0.819051
6735,1.012613,0.903431
6736,1.013579,0.896041
6737,1.014357,0.890079
6738,1.015337,0.882579
6739,1.016479,0.873838
6740,1.017464,0.866292
6741,1.018201,0.86065
6742,1.019099,0.853778
6743,1.020266,0.844844
6744,1.021442,0.835843
6745,1.02246,0.828048
6746,1.023379,0.821013
6747,1.024225,0.81453
6748,1.024992,0.808663
6749,1.025663,0.803527
6750,1.001419,0.988971
6751,1.001458,0.988673
6752,1.001513,0.988244
6753,1.001601,0.987559
6754,1.001689,0.986879
6755,1.001744,0.986449
6756,1.001796,0.986044
6757,1.001872,0.985456
6758,1.001975,0.984657
6759,1.002103,0.983663
6760,1.00223,0.982676
6761,1.002338,0.981836
6762,1.002433,0.981093
6763,1.002528,0.980358
6764,1.00262,0.979641
6765,1.001979,0.984624
6766,1.002037,0.984175
6767,1.002109,0.983614
6768,1.00222,0.982748
6769,1.002338,0.981835
6770,1.002418,0.981215
6771,1.002491,0.980646
6772,1.002602,0.979784
6773,1.002758,0.978573
6774,1.00295,0.977075
6775,1.00313,0.975684
6776,1.00327,0.974596
6777,1.003388,0.973677
6778,1.003505,0.972764
6779,1.003621,0.971862
6780,1.002602,0.979785
6781,1.00268,0.979175
6782,1.002769,0.978483
6783,1.002905,0.977427
6784,1.003058,0.976241
6785,1.003168,0.975384
6786,1.003265,0.974628
6787,1.003417,0.97345
6788,1.003636,0.971747
6789,1.003905,0.969655
6790,1.004145,0.967797
6791,1.00432,0.966431
6792,1.004462,0.965332
6793,1.004602,0.964243
6794,1.004741,0.96316
6795,1.003282,0.974498
6796,1.003384,0.973704
6797,1.003491,0.972878
6798,1.003654,0.971612
6799,1.003847,0.970107
6800,1.003995,0.968959
6801,1.004119,0.967993
6802,1.004316,0.966466
6803,1.004607,0.964205
6804,1.004962,0.961449
6805,1.005268,0.959071
6806,1.005485,0.957386
6807,1.005652,0.956082
6808,1.005816,0.95481
6809,1.005979,0.953543
6810,1.004013,0.968823
6811,1.004144,0.967801
6812,1.004269,0.966827
6813,1.004463,0.965324
6814,1.004704,0.96345
6815,1.004896,0.961955
6816,1.005051,0.960753
6817,1.005296,0.958847
6818,1.005666,0.95598
6819,1.006112,0.952513
6820,1.00649,0.949577
6821,1.006753,0.947528
6822,1.006952,0.945981
6823,1.007143,0.944503
6824,1.00733,0.943043
6825,1.004783,0.962833
6826,1.004953,0.961515
6827,1.005101,0.960368
6828,1.00533,0.958584
6829,1.005626,0.956287
6830,1.005869,0.954395
6831,1.006059,0.952926
6832,1.006356,0.950617
6833,1.006807,0.947108
6834,1.007347,0.942912
6835,1.0078,0.939398
6836,1.008116,0.936942
6837,1.008352,0.935104
6838,1.008573,0.933386
6839,1.008789,0.931713
6840,1.005585,0.956604
6841,1.005804,0.954906
6842,1.005979,0.953542
6843,1.006253,0.951418
6844,1.00661,0.948639
6845,1.00691,0.946308
6846,1.007138,0.944537
6847,1.00749,0.941801
6848,1.008027,0.937631
6849,1.00866,0.932711
6850,1.009187,0.928617
6851,1.00956,0.925718
6852,1.009841,0.923536
6853,1.010099,0.921535
6854,1.010345,0.91962
6855,1.006408,0.95021
6856,1.006688,0.948038
6857,1.006899,0.946399
6858,1.007226,0.943856
6859,1.007653,0.940535
6860,1.008015,0.937726
6861,1.008286,0.935617
6862,1.008696,0.932431
6863,1.009319,0.927595
6864,1.010042,0.921977
6865,1.010641,0.917319
6866,1.011075,0.913945
6867,1.011407,0.911367
6868,1.011708,0.909034
6869,1.01199,0.906843
6870,1.007244,0.943718
6871,1.007596,0.940981
6872,1.007852,0.938989
6873,1.008244,0.935942
6874,1.00875,0.932014
6875,1.009179,0.928683
6876,1.009498,0.9262
6877,1.009969,0.922544
6878,1.010676,0.917048
6879,1.011483,0.910779
6880,1.012152,0.905582
6881,1.01265,0.901713
6882,1.013039,0.898687
6883,1.013389,0.895973
6884,1.013711,0.893466
6885,1.008086,0.937176
6886,1.008521,0.933793
6887,1.008834,0.931362
6888,1.009302,0.927728
6889,1.009893,0.92313
6890,1.010397,0.919221
6891,1.010769,0.916326
6892,1.011303,0.91218
6893,1.012092,0.906046
6894,1.012975,0.899184
6895,1.013709,0.893481
6896,1.014273,0.8891
6897,1.014726,0.885581
6898,1.015131,0.882436
6899,1.015499,0.879575
6900,1.00893,0.930614
6901,1.009457,0.92652
6902,1.009839,0.923554
6903,1.010391,0.919266
6904,1.011077,0.913936
6905,1.011662,0.909387
6906,1.012093,0.906039
6907,1.012692,0.901387
6908,1.01356,0.894642
6909,1.014511,0.887251
6910,1.015306,0.881078
6911,1.015937,0.876175
6912,1.016458,0.872123
6913,1.016924,0.868502
6914,1.017343,0.865249
6915,1.009776,0.924044
6916,1.010401,0.919189
6917,1.010863,0.915596
6918,1.011507,0.910596
6919,1.012294,0.904479
6920,1.012969,0.899236
6921,1.013464,0.895388
6922,1.01413,0.890215
6923,1.015072,0.882891
6924,1.016084,0.875034
6925,1.016934,0.868425
6926,1.017633,0.862996
6927,1.018227,0.858376
6928,1.01876,0.85424
6929,1.019233,0.850561
6930,1.010622,0.917465
6931,1.01135,0.911811
6932,1.011904,0.907507
6933,1.012646,0.901741
6934,1.01354,0.894794
6935,1.014309,0.888818
6936,1.014875,0.884422
6937,1.01561,0.878714
6938,1.016623,0.870842
6939,1.017687,0.862575
6940,1.01859,0.855561
6941,1.019356,0.849605
6942,1.020027,0.844391
6943,1.02063,0.839709
6944,1.021162,0.835574
6945,1.011472,0.910862
6946,1.012306,0.90438
6947,1.012961,0.899298
6948,1.013808,0.892717
6949,1.014812,0.88491
6950,1.015679,0.878177
6951,1.016321,0.873192
6952,1.017126,0.866931
6953,1.018206,0.85854
6954,1.019317,0.84991
6955,1.020269,0.842515
6956,1.021103,0.836034
6957,1.021853,0.830206
6958,1.022529,0.824953
6959,1.023123,0.820339
6960,1.012328,0.904214
6961,1.013271,0.896887
6962,1.014032,0.890971
6963,1.01499,0.883527
6964,1.016108,0.874847
6965,1.017072,0.867349
6966,1.017794,0.861742
6967,1.018674,0.854909
6968,1.019818,0.846019
6969,1.020971,0.83706
6970,1.021969,0.829302
6971,1.02287,0.822302
6972,1.0237,0.815851
6973,1.024452,0.81001
6974,1.02511,0.804896
6975,1.001384,0.989066
6976,1.001417,0.988801
6977,1.001471,0.988378
6978,1.001556,0.9877
6979,1.001642,0.987028
6980,1.001695,0.986604
6981,1.001746,0.986205
6982,1.001819,0.985623
6983,1.001919,0.984832
6984,1.002044,0.983846
6985,1.002168,0.982868
6986,1.002273,0.982035
6987,1.002367,0.981298
6988,1.002459,0.980569
6989,1.002549,0.979856
6990,1.001925,0.984785
6991,1.001981,0.984342
6992,1.002052,0.983788
6993,1.00216,0.982932
6994,1.002274,0.982028
6995,1.002352,0.981417
6996,1.002423,0.980856
6997,1.002531,0.980003
6998,1.002682,0.978803
6999,1.00287,0.977317
7000,1.003045,0.975937
7001,1.003181,0.974859
7002,1.003297,0.973947
7003,1.003412,0.973041
7004,1.003525,0.972144
7005,1.002533,0.979987
7006,1.002609,0.979385
7007,1.002695,0.978701
7008,1.002827,0.977657
7009,1.002976,0.976482
7010,1.003083,0.975636
7011,1.003178,0.97489
7012,1.003325,0.973724
7013,1.003539,0.972035
7014,1.003801,0.96996
7015,1.004035,0.968116
7016,1.004206,0.966762
7017,1.004344,0.965671
7018,1.004481,0.96459
7019,1.004617,0.963513
7020,1.003196,0.974743
7021,1.003295,0.973959
7022,1.003399,0.973142
7023,1.003557,0.97189
7024,1.003746,0.9704
7025,1.003889,0.969265
7026,1.00401,0.968311
7027,1.004202,0.966797
7028,1.004485,0.964555
7029,1.004832,0.96182
7030,1.00513,0.95946
7031,1.005342,0.957788
7032,1.005505,0.956494
7033,1.005665,0.95523
7034,1.005825,0.953971
7035,1.003908,0.969114
7036,1.004036,0.968103
7037,1.004158,0.967141
7038,1.004347,0.965652
7039,1.004581,0.963796
7040,1.004769,0.962317
7041,1.004919,0.961129
7042,1.005158,0.95924
7043,1.005518,0.956395
7044,1.005953,0.952954
7045,1.006322,0.95004
7046,1.00658,0.948006
7047,1.006774,0.94647
7048,1.00696,0.945001
7049,1.007144,0.943549
7050,1.00466,0.963171
7051,1.004825,0.961867
7052,1.004969,0.960732
7053,1.005193,0.958966
7054,1.005481,0.95669
7055,1.005718,0.954817
7056,1.005902,0.953364
7057,1.006191,0.951074
7058,1.006632,0.947591
7059,1.007159,0.943425
7060,1.007601,0.939936
7061,1.007909,0.937498
7062,1.00814,0.935672
7063,1.008356,0.933964
7064,1.008567,0.9323
7065,1.005443,0.956991
7066,1.005655,0.95531
7067,1.005826,0.95396
7068,1.006092,0.951855
7069,1.006441,0.949101
7070,1.006733,0.946792
7071,1.006955,0.945039
7072,1.007298,0.942325
7073,1.007822,0.938185
7074,1.008441,0.933298
7075,1.008955,0.929232
7076,1.00932,0.926352
7077,1.009594,0.924185
7078,1.009846,0.922194
7079,1.010087,0.92029
7080,1.006245,0.950646
7081,1.006518,0.948495
7082,1.006723,0.946871
7083,1.007042,0.944351
7084,1.007459,0.941058
7085,1.007811,0.938274
7086,1.008075,0.936185
7087,1.008475,0.933024
7088,1.009083,0.928221
7089,1.00979,0.922639
7090,1.010375,0.91801
7091,1.010799,0.914659
7092,1.011124,0.912097
7093,1.011417,0.909776
7094,1.011693,0.907596
7095,1.007061,0.944203
7096,1.007404,0.941491
7097,1.007654,0.939518
7098,1.008036,0.936496
7099,1.008529,0.9326
7100,1.008947,0.929297
7101,1.009259,0.926836
7102,1.009718,0.923207
7103,1.010409,0.917748
7104,1.011197,0.911517
7105,1.011851,0.906351
7106,1.012337,0.902506
7107,1.012718,0.899499
7108,1.01306,0.896798
7109,1.013375,0.894303
7110,1.007883,0.93771
7111,1.008307,0.934358
7112,1.008612,0.931947
7113,1.009068,0.928343
7114,1.009645,0.92378
7115,1.010136,0.919902
7116,1.010499,0.917032
7117,1.01102,0.912915
7118,1.011792,0.906819
7119,1.012655,0.899996
7120,1.013372,0.894326
7121,1.013924,0.889971
7122,1.014366,0.886473
7123,1.014762,0.883343
7124,1.015123,0.880495
7125,1.008707,0.931195
7126,1.00922,0.927139
7127,1.009593,0.924197
7128,1.010131,0.919942
7129,1.0108,0.914651
7130,1.011372,0.910137
7131,1.011792,0.906815
7132,1.012377,0.902195
7133,1.013225,0.895489
7134,1.014156,0.888138
7135,1.014932,0.881999
7136,1.015549,0.877124
7137,1.016059,0.873094
7138,1.016515,0.86949
7139,1.016925,0.866252
7140,1.009532,0.924673
7141,1.010141,0.919861
7142,1.010592,0.916296
7143,1.01122,0.911333
7144,1.011989,0.90526
7145,1.012647,0.900055
7146,1.013131,0.896235
7147,1.013781,0.891095
7148,1.014703,0.883811
7149,1.015692,0.875994
7150,1.016524,0.86942
7151,1.017208,0.86402
7152,1.017789,0.859425
7153,1.01831,0.855308
7154,1.018773,0.851645
7155,1.010359,0.918141
7156,1.011068,0.912535
7157,1.011609,0.908264
7158,1.012333,0.902541
7159,1.013206,0.895643
